Character,Command,Hit level,Damage,Start up frame,Block frame,Hit frame,Counter hit frame,Notes,Notation
Hwoarang,ss33,"m, h (LFS)","15,18",18~19 (28~),3~4,14~15g,14~15,,"SS 3,3"
Hwoarang,ss4,l (RFF),18,19~20 (29~),-13~-12,5~6s,KND,,SS 4
Hwoarang,lffbt4,m (RFF),20,14~16,-13~-11,Launch,Launch,,LFF BT 4
Hwoarang,rff1+2,(LFF),b,14~16,rff 12,,,,RFF 1+2
Hwoarang,rff3+4,(LFF),,14~16,,,,,RFF 3+4
Hwoarang,rff1,h,10,10,0,6,6,,RFF 1
Hwoarang,rff11,"h, m (LFF)","10,12",10,-9,2,2,,"RFF 1,1"
Hwoarang,rff2,h,6,10,2,8,8,,RFF 2
Hwoarang,rff21,"h, h","6,10",10,0,6,6,,"RFF 2,1"
Hwoarang,rff211,"h, h, m (LFF)","6,10,12",10,-9,2,2,,"RFF 2,1,1"
Hwoarang,rff23,"h, h (LFF)","6,20",10,-9~-7,2~4,CS,,"RFF 2,3"
Hwoarang,rff24,"h, h (RFF)","6,12",10,-8,3,3,,"RFF 2,4"
Hwoarang,rff24b,"h, h (RFS)","8,16",10,7,18g,18g (14),,"RFF 2,4,b"
Hwoarang,rff24f,"h, h (RFS)","8,16",10,7,18g,18g (14),,"RFF 2,4,f"
Hwoarang,rff24d,"h, h (RFS)","8,16",10,6,17g,17g (13),,"RFF 2,4,d"
Hwoarang,rff24u,"h, h (RFS)","8,16",10,6,17g,17g (13),,"RFF 2,4,u"
Hwoarang,rff243,"h, h, m","6,12,20",10,-15~-9s,KND,KND,,"RFF 2,4,3"
Hwoarang,rff244,"h, h, h (LFF)","6,12,23",10,-5~-4,KND,KND,Tail Spin,"RFF 2,4,4"
Hwoarang,rff2b4,"h, h (TC) (LFF)","6,27",10,-9~-8,13kg,13kg,Tail Spin,"RFF 2,b+4"
Hwoarang,rff3,m (LFF),13,16,-4,7,7,,RFF 3
Hwoarang,rff34,"m, h (RFS)","13,16",16,9~10g,20~21g,10~11,,"RFF 3,4"
Hwoarang,rff3f4,"m, h (RFF)","13,16",16,-7~-6,4~5,-6~-5,,"RFF 3,f+4"
Hwoarang,backlash,h (LFF),35,27~30 (27~) pc8~26,4~7y,KND,KND,"Homing, Power Crush, Tail Spin",RFF 3~4
Hwoarang,rff3~4,h (LFF),35,27~30 (27~) pc8~26,4~7y,KND,KND,"Homing, Power Crush, Tail Spin",RFF 3~4
Hwoarang,rff4,h (RFF),12,12,-8,3,3,,RFF 4
Hwoarang,rff4b,h (RFS),12,12,7,18g,18g (14),,"RFF 4,b"
Hwoarang,rff4f,h (RFS),12,12,7,18g,18g (14),,"RFF 4,f"
Hwoarang,rff4d,h (RFS),12,12,6,17g,17g (13),,"RFF 4,d"
Hwoarang,rff4u,h (RFS),12,12,6,17g,17g (13),,"RFF 4,u"
Hwoarang,rff43,"h, m (Special)","12,20",12,-15~-9 OC,KND,KND,,"RFF 4,3"
Hwoarang,rff44,"h, h (LFF)","12,23",12,-5~-4,KND,KND,Tail Spin,"RFF 4,4"
Hwoarang,rfff4,(Special),,35~,,,,,RFF f+4
Hwoarang,rfff4~4,m,20,18~20 (18~),-12~-10,Launch,Launch,,RFF f+4~4
Hwoarang,rfff3,h (LFS),21,14~17,12~15g,23~26g,23~26g,,RFF f+3
Hwoarang,rfff3b,h (RFF),21,14~17b,-11~-8,0~3,0~3,,"RFF f+3,b"
Hwoarang,rffdf3,m (LFF),25,20~21,-11~-10,KND,KND,"Homing, Tail Spin",RFF d/f+3
Hwoarang,rffdf4,m,12,13,-7,1,1,,RFF d/f+4
Hwoarang,rffdf4b,m (RFS),12,13,7,15g,15,,"RFF d/f+4,b"
Hwoarang,rffdf4f,m (RFS),12,13,7,15g,15,,"RFF d/f+4,f"
Hwoarang,rffdf4d,m (RFS),12,13,6,14g,14,,"RFF d/f+4,d"
Hwoarang,rffdf4u,m (RFS),12,13,6,14g,14,,"RFF d/f+4,u"
Hwoarang,rffd4,l,19,19,-11,5,15g,,RFF d+4
Hwoarang,rffdb3,l (TC),13,17 cs10~,-11,-3,4,,RFF d/b+3
Hwoarang,rffdb33,"l, h (LFF)","13,28",17 10~,-2~0y,KND,KND,Tail Spin,"RFF d/b+3,3"
Hwoarang,rffb2,m,17,16~17,2~3,6~7s,KND,,RFF b+2
Hwoarang,rffb3,h (LFF),20,13~14,-9~-8,2~3,CS,,RFF b+3
Hwoarang,rffb4,h (TC) (LFF),36,18~19 cs6~17,-9~-8,13kg,13kg,Tail Spin,RFF b+4
Hwoarang,rffff3,m (TJ) (LFF),22,22~25a (23~) js3~,-6~-3s,KND,KND,,"RFF f,f+3"
Hwoarang,rffff4,m (LFF),18,22(23~),-17,-6,-6,,"RFF f,f+4"
Hwoarang,rffff43,"m, h (TJ)","18,20",js5~,14~17,KND,KND,,"RFF f,f+4,3"
Hwoarang,rffbt3,m (LFF),20,14~16,-13~-11,Launch,Launch,,RFF BT 3
Hwoarang,rffbt4,m (RFF),16,20~21b,-9~-8,2~3,2~3,,RFF BT 4
Hwoarang,rffbt43,"m, m","16,20",20~21,-5~0,6~11s (KND),KND,,"RFF BT 4,3"
Hwoarang,rffbtd3,l (TC) (LFF),20,18~19s cs4~,-13~-12,-2~-1,KND,,RFF BT d+3
Hwoarang,lfs3+4,(RFS),,18~19 4~,,,,,LFS 3+4
Hwoarang,lfs1,h (LFF),7,13,5,7,7,,LFS 1
Hwoarang,lfs2,m (RFF),15,16,-2,9,9,,LFS 2
Hwoarang,lfs3,m (LFF),10,14,-13,-7,-2,,LFS 3
Hwoarang,lfs33,"m, m (LFF)","10,15",14,-14,KND,KND,,"LFS 3,3"
Hwoarang,lfs3f,m (LFS),10,14,2,8,13,,"LFS 3,f"
Hwoarang,lfs34,"m, h (RFS)","10,15",14,8~12,19~23g,19~23g,,"LFS 3,4"
Hwoarang,lfs3df4,"m, h (LFF)","10,23",14,-4~2y,KND,KND,,"LFS 3,d/f+4"
Hwoarang,lfs3f4,"m, h (LFF)","10,23",14,-4~2y,KND,KND,,"LFS 3,f+4"
Hwoarang,lfs4,h (TJ) (RFS),24,14~16 js8~,2~4,KND,KND,,LFS 4
Hwoarang,lfs1+4,m! (TJ) (LFF),80,66~69 js54~,KND,KND,KND,,LFS 1+4
Hwoarang,lfs1+4bb,(LFF),,66~69 54~,,,,,"LFS 1+4,b,b"
Hwoarang,lfsf3,m (LFS),23,19~20,3~4,KND,CS (20~21),,LFS f+3
Hwoarang,lfsf4,m (RFF),17,16~18,-7~-5,1~3,4~6,,LFS f+4
Hwoarang,lfsf43,"m, h (TJ) (RFF)","17,26",js17~,3~5,KND,KND,,"LFS f+4,3"
Hwoarang,lfsdf3,m (LFF),17,22~23,-12~-11,1~2,CS,,LFS d/f+3
Hwoarang,lfsdf34,"m, m (LFF)","17,23",22~23,-14~-13,KND,KND,,"LFS d/f+3,4"
Hwoarang,lfsdf3f,(LFS),,22~23,,,,,"LFS d/f+3,f"
Hwoarang,lfsd3,l (LFF),7,16,-17,-6,-6,,LFS d+3
Hwoarang,lfsd34,"l, h (RFS)","7,10",16,8~12g,14~18g,19~23,,"LFS d+3,4"
Hwoarang,lfsd4,l (TC) (LFF),12,28~30s cs4~,-23,KND,KND,,LFS d+4
Hwoarang,lfsdf4,l (TC) (LFF),12,28~30s cs4~,-23,KND,KND,,LFS d/f+4
Hwoarang,lfsdb4,l (RFF),17,20~21,-12~-11,4~5,KND,,LFS d/b+4
Hwoarang,lfsb1,m,18,15,-13,0,CS (0),,LFS b+1
Hwoarang,lfsb3,m (TJ) (RFF),23,20~22 pc8~19 js15~,-12~-10,14~16kg,14~16gk,"Homing, Power Crush, Tail Spin",LFS b+3
Hwoarang,lfsb4,m (RFF),28,16~17,-8~-7,7~8,CS,,LFS b+4
Hwoarang,lfsuf3,m (TJ) (LFF),13,28~29 js9~,-6~-5,KND,KND,,LFS u/f+3
Hwoarang,lfsuf34,"m (TJ), m (LFF)","13,12",js1~,-8~-7,Launch,Launch,,"LFS u/f+3,4"
Hwoarang,lfsuf343,"m (TJ), m, h (LFF)","13,12,24",1~,KND,"lfs uf3,4,3",,,"LFS u/f+3,4,3"
Hwoarang,lfsuf4,m (TJ) (LFF),20,23 js6~18,-14~-13,Launch,Launch,,LFS u/f+4
Hwoarang,lfsuf3+4,"m, h (TJ) (LFF)","10,8","14,25 js9~",-10,1,1,,LFS u/f+3+4
Hwoarang,lfsuf3+44,"m, h (TJ), m (TJ) (LFF)","10,8,13",js1~,-13~-12,1~2,1~2,,"LFS u/f+3+4,4"
Hwoarang,lfsf,(Special),,1~,,,,,LFS f
Hwoarang,lfsb,(Special),,1~,,,,,LFS b
Hwoarang,lfsu,(Special),,1~,,,,,LFS u
Hwoarang,lfsd,(Special),,1~,,,,,LFS d
Hwoarang,rfs3+4,(LFS),,1~,,,,,RFS 3+4
Hwoarang,rfs1,m (LFF),15,16,-2,9,9,,RFS 1
Hwoarang,rfs2,h (RFF),7,13,5,7,7,,RFS 2
Hwoarang,rfs3,h (TJ) (LFS),24,14~16 js8~,2~-4,KND,KND,,RFS 3
Hwoarang,rfs4,m (RFF),20,14,-14,KND,KND,,RFS 4
Hwoarang,rfsf3,m (LFF),17,16~18,-7~-5,1~3,4~6,,RFS f+3
Hwoarang,rfsf34,"m, h (TJ) (LFF)","17,26",js17~,3~5,KND,KND,,"RFS f+3,4"
Hwoarang,rfsf4,"h, h (RFS)","8,10","8,18",1,3,7,,RFS f+4
Hwoarang,rfsf44,"h, h, h (RFF)","8,10,12","8,18",-6,Launch,Launch,,"RFS f+4,4"
Hwoarang,rfsdf4,m (LFF),17,17~19,1~3,8~10s,KND,,RFS d/f+4
Hwoarang,rfsdb3,l (TC) (LFF),12,28~30s cs4~,-23,KND,KND,,RFS d/b+3
Hwoarang,rfsd3,l (TC) (LFF),12,28~30s cs4~,-23,KND,KND,,RFS d+3
Hwoarang,rfsdf3,l (TC) (LFF),12,28~30s cs4~,-23,KND,KND,,RFS d/f+3
Hwoarang,rfsd4,l (LFF),11,20~21,-31,-1~0 (KND),-1~0 (KND),,RFS d+4
Hwoarang,rfsd43,"l, m (LFF)","11,25",20~21,-14,KND,KND,,"RFS d+4,3"
Hwoarang,rfsb3,m (LFF),21,16~17,-10~-9,Launch,Launch,,RFS b+3
Hwoarang,rfsb4,m (TJ) (LFF),23,20~22 pc8~19 js15~,-12~-10,14kg,14kg,"Homing, Power Crush, Tail Spin",RFS b+4
Hwoarang,rfsf,(Special),,20~22 8~19 15~,,,,,RFS f
Hwoarang,rfsb,(Special),,20~22 8~19 15~,,,,,RFS b
Hwoarang,rfsu,(Special),,20~22 8~19 15~,,,,,RFS u
Hwoarang,rfsd,(Special),,20~22 8~19 15~,,,,,RFS d
Hwoarang,f1,h,7,10,1,8,8,,f+1
Hwoarang,db1,Sm (TC),5,10s cs4~,-5,6,6,,d/b+1
Hwoarang,d1,Sm (TC),5,10s cs4~,-5,6,6,,d+1
Hwoarang,db2,Sm (TC),8,11s cs4~,-4,7,7,,d/b+2
Hwoarang,d2,Sm (TC),8,11s cs4~,-4,7,7,,d+2
Hwoarang,ub1,m (TJ),12,18 js9~,-8,3,3,,u/b+1
Hwoarang,u1,m (TJ),12,18 js9~,-8,3,3,,u+1
Hwoarang,uf1,m (TJ),12,18 js9~,-8,3,3,,u/f+1
Hwoarang,ub2,h,17,15~16,-12~-11,9~10g,9~10g,,u/b+2
Hwoarang,u2,h,17,15~16,-12~-11,9~10g,9~10g,,u+2
Hwoarang,ufn4,m,25,"23(29,35) js9~33",-11(-13),Launch,Launch,,"u/f,n+4"
Hwoarang,ws1,m,12,10~11,-4~-3,7~8,7~8,,WS 1
Hwoarang,ws2,m,15,15~16,-7~-6,4~5,Launch,,WS 2
Hwoarang,fc1,Sm (TC),5,10s cs1~,-5,6,6,,FC 1
Hwoarang,fc2,Sm (TC),8,11s cs1~,-4,7,7,,FC 2
Hwoarang,fc3,l (TC),12,16s cs1~,-14,-3,-3,,FC 3
Hwoarang,fc4,l (TC),10,12s cs1~,-15,-4,-4,,FC 4
Hwoarang,ss1,h,7,10(11~),1,8,8,,SS 1
Hwoarang,ss2,h,9,10(11~),0,8,9,,SS 2
Hwoarang,bt1,h,15,8,-8,3,3,,BT 1
Hwoarang,bt2,h,15,8,-8,3,3,,BT 2
Hwoarang,bt3,h,25,10,-8,KND,KND,,BT 3
Hwoarang,bt4,m (RFF),20,14~16,-13~-11,Launch,Launch,,BT 4
Hwoarang,btd1,Sm,10,10s cs1~,-2,9,9,,BT d+1
Hwoarang,btd2,Sm,10,10s cs1~,-2,9,9,,BT d+2
Hwoarang,btd3,l,12,10s cs1~,-11,3,3,,BT d+3
Hwoarang,btd4,l,12,10s cs1~,-11,3,3,,BT d+4
Jack 7,rageb1+2,m,55,20 pc8~19,-32,KND,KND,Rage Art,In Rage b+1+2
Jack 7,ragebdbddf12,"l (TC), m","20,35",20 8~17,-9(wl~3),KND,KND,Rage Drive,"In Rage b,d/b,d,d/f+1,2"
Jack 7,1,h,11,13,-2,6,9,,1
Jack 7,11,"h, m","11,25",13,-14~-13s,KND,KND,,"1,1"
Jack 7,12,"h, h","11,24",13,-2,KND,KND,Tail Spin,"1,2"
Jack 7,2,h,10,11,1,9,9,,2
Jack 7,21,"h, m","10,12",11,-2,3,3,,"2,1"
Jack 7,212,"h, m, m","10,12,20",11s,-12~-11,Launch,Launch,,"2,1,2"
Jack 7,3,h,30,18,-13,KND,KND,,3
Jack 7,4,h,20,16,-4,7,Launch,,4
Jack 7,f4,h,23,17,-4,7,Launch,,f+4
Jack 7,1+2,"m, h","15,27","15~16, 45~46",-9~-8,KND,KND,,1+2
Jack 7,3+4,m! (TJ),40,94~100 js38~,KND,KND,KND,,3+4
Jack 7,3+43+4,m! (TJ),40,124~130 js1~,KND,KND,KND,,"3+4,3+4"
Jack 7,3+43+43+4,m! (TJ),60,154~160 js1~,KND,KND,KND,,"3+4,3+4,3+4"
Jack 7,3+43+43+43+4,m! (TJ),80,184~190 js1~,KND,KND,KND,,"3+4,3+4,3+4,3+4"
Jack 7,3+43+43+43+43+4,m! (TJ),100,214~220 js1~,KND,KND,KND,,"3+4,3+4,3+4,3+4,3+4"
Jack 7,f1,m,13,14~15,-6~-5,5~6,5~6,,f+1
Jack 7,f12,"m, h","13,13",14~15,-6~-5,5~6,5~6,,"f+1,2"
Jack 7,f122,"m, h, m","13,13,20",14~15,6~7,KND,KND,,"f+1,2,2"
Jack 7,f122*,"m, h, m","13,13,50",14~15,-11,KND,KND,,"f+1,2,2*"
Jack 7,f2,h,17,10,-12,5,KND,,f+2
Jack 7,f3,m,17,20~21,-7~-6,7~8,7~8,,f+3
Jack 7,f31+2,"m, m","17,22",20~21,-9~-8s,KND,Launch,,"f+3,1+2"
Jack 7,f4~1,h!,80,65(66~),CS,CS,CS,,f+4~1
Jack 7,f4~12,m,30,15~16 (66~),8~9,KND,KND,,"f+4~1,2"
Jack 7,f1+2,m,22,15~16,-19~-18,KND,KND,,f+1+2
Jack 7,f3+4,m (TC),28,21~26 cs6or1~,-12~-7,KND,KND,,f+3+4
Jack 7,fcdf3+4,m (TC),28,21~26 cs6or1~,-12~-7,KND,KND,,FC d/f+3+4
Jack 7,df1,m,12,14~15,-4~-3,3~4,5~6,,d/f+1
Jack 7,df11,"m, m","12,20",14~15,-10~-9,9~10kg,9~10kg,Tail Spin,"d/f+1,1"
Jack 7,df12,"m, h","12,10",14~15,-12,-1a,-1a,,"d/f+1,2"
Jack 7,df121,"m, h, h","12,10,3",14~15,-10,-2(KND),-2,,"d/f+1,2,1"
Jack 7,df1212,"m, h, h, h, h","12,10,3,3,20",14~15,-18~-17,KND,KND,,"d/f+1,2,1,2"
Jack 7,df2,m,13,15~16,-14~-13,Launch,Launch,,d/f+2
Jack 7,df21,"m, m","13,15",15~16s,-6~-5,5~6,5~6,,"d/f+2,1"
Jack 7,df212,"m, m, m","13,15,12",15~16s,-8~-7,3~4,3~4,,"d/f+2,1,2"
Jack 7,df2121,"m, m, m, h","13,15,12,23",15~16,-4~-3,KND,KND,Tail Spin,"d/f+2,1,2,1"
Jack 7,df212df1,"m, m, m, m","13,15,12,15",15~16s,-2~-1,9~10,9~10,,"d/f+2,1,2,d/f+1"
Jack 7,df212d1,"m, m, m, l (TC)","13,15,12,8",s cs10~,-11~-9,0~2,0~2,,"d/f+2,1,2,d+1"
Jack 7,df3,m,16,16,-9,2,2,,d/f+3
Jack 7,df32,"m, h","16,20",16,-7~-6,KND,KND,Tail Spin,"d/f+3,2"
Jack 7,df4,m,15,12,-4,7,7,,d/f+4
Jack 7,df1+2,"l, l","8,21","18,30",-70,KND,KND,,d/f+1+2
Jack 7,df1+2firsthitonly,l,8,18,-82,-63,-63,,d/f+1+2 first hit only
Jack 7,df3+4,m,28,13,-23,KND,KND,,d/f+3+4
Jack 7,df1+3throw,h (Throw),25,23 js15~,Throw,Throw,Throw,,d/f+1+3 throw
Jack 7,df1+3,Sm,20,30~49d js15~,-18~1s,KND,KND,,d/f+1+3
Jack 7,d1+2,m (TC),"28(,5)",30~31 cs6~29,-18~-17,Launch,Launch,,d+1+2
Jack 7,db1,l,13,12s,-12,2,2,,d/b+1
Jack 7,db11,"l, l","13,5",12s,-12,-1,-1,,"d/b+1,1"
Jack 7,db111,"l, l, l","13,5,5",12s,-12,-1,-1,,"d/b+1,1,1"
Jack 7,db1112,"l, l, l, m","13,5,5,21",12s,-11,KND,KND,,"d/b+1,1,1,2"
Jack 7,db2,l (TC),24,22 cs6~,-18,3s,KND,,d/b+2
Jack 7,db2*,l (TC),30,36~37 cs6~,-29~-28,KND,KND,,d/b+2*
Jack 7,db3,l (CSK),15,21,-20,-9,-9,,d/b+3
Jack 7,db34,"l, l (CSK)","15,12",21,-16,-5,-5,,"d/b+3,4"
Jack 7,db343,"l, l, l (CSK)","15,12,12",21,-19,-8,-8,,"d/b+3,4,3"
Jack 7,db3434,"l, l, l, l (CSK)","15,12,12,12",21,-16,-5,-5,,"d/b+3,4,3,4"
Jack 7,db34343,"l, l, l, l, l (CSK)","15,12,12,12,12",21,-19,-8,-8,,"d/b+3,4,3,4,3"
Jack 7,db343434,"l, l, l, l, l, l (CSK)","15,12,12,12,12,12",21,-16,-5,-5,,"d/b+3,4,3,4,3,4"
Jack 7,csk1+2,h,21,34~35,14~15g,KND,KND,,csk 1+2
Jack 7,cskd1+2,l (Throw),45,34~35,Throw(KND),csk d12,,,csk d+1+2
Jack 7,db4,l (TC),14,16s cs6~,-13,-2,-2,,d/b+4
Jack 7,db1+2,"h, h, h, h, h","5,3,3,3,20","20~23, 31~37, 40~43, 50~56, 61~62",-4~-3,CS,CS,,d/b+1+2
Jack 7,b1,m,20,20~21,-8~7,5~6,KND,,b+1
Jack 7,b2,m,27,19,5,KND,KND,,b+2
Jack 7,b2*,m,55,35,-7,KND,KND,,b+2*
Jack 7,b3,m,14,16~17,-9~-8,2~3,2~3,,b+3
Jack 7,b32,"m, h","14,13",16~17,-4,1,1,,"b+3,2"
Jack 7,b322,"m, h, h","14,13,20",16~17,-9,KND,KND,,"b+3,2,2"
Jack 7,b322*,"m, h, m","14,13,50",16~17,-8~-7,KND,KND,,"b+3,2,2*"
Jack 7,b4,m,12,16,-15,-4,-4,,b+4
Jack 7,b44,"m, m","12,21",16,-8~-6s,KND,KND,,"b+4,4"
Jack 7,ub1+2,h,25,20~22 pc8~19,-9~-7,KND,KND,"Homing, Power Crush, Tail Spin",u/b+1+2
Jack 7,u1+2,h,20,19~21a,-15~-13,Launch,Launch,,u+1+2
Jack 7,uf1,(Sky)!,20,17,KND,KND,KND,,u/f+1
Jack 7,uf1*,(Sky)!,55,32~34,KND,KND,KND,,u/f+1*
Jack 7,ub2,m (TJ),25,24~26 js9~,4~6s,7~9s,KND,,u/b+2
Jack 7,u2,m (TJ),25,24~26 js9~,4~6s,7~9s,KND,,u+2
Jack 7,uf2,m (TJ),25,24~26 js9~,4~6s,7~9s,KND,,u/f+2
Jack 7,ubn2,m (TJ),28,22~24a (32~) js9~,-1~1s,10~12s,10~12s,,"u/b,n+2"
Jack 7,un2,m (TJ),28,22~24a (32~) js9~,-1~1s,10~12s,10~12s,,"u,n+2"
Jack 7,ufn2,m (TJ),28,22~24a (32~) js9~,-1~1s,10~12s,10~12s,,"u/f,n+2"
Jack 7,ff1,m,25,15~16 (16~),-6~-5,KND,KND,,"f,f+1"
Jack 7,ff2,m,21,18~19 (19~),-16~-15,Launch,Launch,,"f,f+2"
Jack 7,ff2*,m,"35(,5)",34(35~),-15,Launch,Launch,,"f,f+2*"
Jack 7,ff3,m,20,26~27 (27~),4~5,KND,KND,,"f,f+3"
Jack 7,ff4,m,35,16~20 (17~),-14~-10,KND,KND,Power Crush,"f,f+4"
Jack 7,ff1+2,m,20,15~16 (16~),-15~-14,CS,CS,,"f,f+1+2"
Jack 7,ff1+22,"m, m","20,24",15~16 (16~)s,-11,KND,KND,,"f,f+1+2,2"
Jack 7,ff1+21+2,"m, l (TC)","20,21",s cs10~,-19~-18,KND,KND,,"f,f+1+2,1+2"
Jack 7,ff3+4,m,25,21~30 (22~) js20~,-82~-73,KND,KND,,"f,f+3+4"
Jack 7,ff3+4secondpart,l (TC),25,31~40 (32~) js1~,-110~-101,KND,KND,,"f,f+3+4 second part"
Jack 7,bdbddf1,l (TC),30,24~25s (25?~) cs6~,-37~-36,KND,KND,Homing,"b,d/b,d,d/f+1"
Jack 7,bdbddf2,m,32,22s(23?~),-11,KND,KND,Wall Bounce,"b,d/b,d,d/f+2"
Jack 7,hcf,(Special),22(23?~),hcf,,,,,hcf
Jack 7,hcf1one,m,30,17(43~),21g,KND,KND,,"hcf,1 one"
Jack 7,hcf1two,m!,35,17(68~),KND,KND,KND,,hcf+1 two
Jack 7,hcf1three,m!,45,17(93~),KND,KND,KND,,hcf+1 three
Jack 7,hcf1four,m!,55,17(118~),KND,KND,KND,,hcf+1 four
Jack 7,hcf1five,m!,199,17(143~),KND,KND,KND,,hcf+1 five
Jack 7,hcffull,m!,1,2~23,Launch,Launch,Launch,,hcf full
Jack 7,hcfdf1,m,22,30~33 (41~),-17~-14,Launch,Launch,,"hcf,d/f+1"
Jack 7,hcfdf1dbdffdf1,m,25,20~23 (21?~),-17~-14,Launch,Launch,,"hcf,d/f+1 d/b,d/f,f,d/f+1"
Jack 7,wr2,m,25,22(25~),7,12,12,,"f,f,f+2"
Jack 7,fff2,m,25,22(25~),7,12,12,,"f,f,f+2"
Jack 7,ws1,m,14,15~17,-13~-11,Launch,Launch,,WS 1
Jack 7,ws2,m,10,14~15,-7~-6,4~5,4~5,,WS 2
Jack 7,ws21,"m, m","10,17",14~15,-14s,KND,KND,,"WS 2,1"
Jack 7,ws3,m,16,16,-9,2,2,,WS 3
Jack 7,ws32,"m, h","16,20",16,-7~-6,KND,KND,Tail Spin,"WS 3,2"
Jack 7,ws4,m,20,11~12,-6~-5,5~6,5~6,,WS 4
Jack 7,ws1+2,m,14,20~21,-15~-14,Launch,Launch,,WS 1+2
Jack 7,ws1+21+2,"m, m","14,15",20~21,-16~-15,KND,KND,,"WS 1+2,1+2"
Jack 7,ws1+21+21+2,"m, m, l","14,15,20",20~21,-23~-22,KND,KND,,"WS 1+2,1+2,1+2"
Jack 7,wsf1,m,15,17~18s,-6~-5,5~6,5~6,,WS f+1
Jack 7,wsf12,"m, m","15,12",17~18s,-8~-7,3~4,3~4,,"WS f+1,2"
Jack 7,wsf121,"m, m, h","15,12,23",17~18,-4~-3,KND,KND,Tail Spin,"WS f+1,2,1"
Jack 7,wsf12df1,"m, m, m","15,12,12",17~18s,-2~-1,9~10 (Launch),9~10,,"WS f+1,2,d/f+1"
Jack 7,wsf12d1,"m, m, l (TC)","15,12,8",s cs10~,-11~-9,0~2,0~2,,"WS f+1,2,d+1"
Jack 7,fcd1,l (TC),10,19~21s cs1~,-8~-6,3~5,3~5,,FC d+1
Jack 7,fcd11,"l (TC), l (TC)","10,8",s cs1~,-2~0,7~9,9~11,,"FC d+1,1"
Jack 7,fcd111,"l (TC), l (TC), m","10,8,12",1~s,-12~-11,-1~0,-1~0,,"FC d+1,1,1"
Jack 7,fcd1112,"l (TC), l (TC), m, m","10,8,12,12",1~s,-8~-7,3~4,3~4,,"FC d+1,1,1,2"
Jack 7,fcd11121,"l (TC), l (TC), m, m, h","10,8,12,12,23",1~,-4~-3,KND,KND,Tail Spin,"FC d+1,1,1,2,1"
Jack 7,fcd1112df1,"l (TC), l (TC), m, m, m","10,8,12,12,15",1~s,-2~-1,9~10,9~10,,"FC d+1,1,1,2,d/f+1"
Jack 7,fcd1112d1,"l (TC), l (TC), m, m, l (TC)","10,8,12,12,8",s cs10~,-11~-9,0~2,0~2,,"FC d+1,1,1,2,d+1"
Jack 7,fcd12,"l (TC), m","10,24",10~s,-11,KND,KND,,"FC d+1,2"
Jack 7,fcdf1,m,5,25,-21,-11s,-11s,,FC d/f+1
Jack 7,fcdf12,"m, m","5,8",25,-21,-11s,-11s,,"FC d/f+1,2"
Jack 7,fcdf121,"m, m, m","5,8,11",25,-11,CS,CS,,"FC d/f+1,2,1"
Jack 7,fcdf1211,"m, m, m, h","5,8,11,30",25,21~22,13~14b,13~14b,,"FC d/f+1,2,1,1"
Jack 7,fcdf2,m,12,18~19s,-13~-12,-2~-1,-2~-1,,FC d/f+2
Jack 7,fcdf2df1,"m, m","12,10",18~19s,-4~-3,7~8,7~8,,"FC d/f+2,d/f+1"
Jack 7,fcdf2df12,"m, m, m","12,10,10",18~19s,-8~-7,3~4 (Launch),3~4,,"FC d/f+2,d/f+1,2"
Jack 7,fcdf21,"m, h","12,23",18~19,-4~-3,KND,KND,Tail Spin,"FC d/f+2,1"
Jack 7,fcdf2d1,"m, l (TC)","12,8",s cs10~,-11~-9,0~2,0~2,,"FC d/f+2,d+1"
Jack 7,fcdf1+2,l (TC),21,24~25s cs1~,-18~-17,KND,KND,,FC d/f+1+2
Jack 7,fcdf1+21+2,"l (TC), m","21,23(,5)",24~25 1~,-18~-16,Launch,Launch,,"FC d/f+1+2,1+2"
Jack 7,fcdb1,l,15,12s cs1~,-8,6,6,,FC d/b+1
Jack 7,fcdb11,"l, l","15,10",12 1~s,-2,9,9,,"FC d/b+1,1"
Jack 7,fcdb111,"l, l, l","15,10,10",12 1~s,-5~-4,9~10,9~10,,"FC d/b+1,1,1"
Jack 7,fcdb1112,"l, l, l, m","15,10,10,30",12 1~s,-11,KND,KND,,"FC d/b+1,1,1,2"
Jack 7,ss1,m,23,32~34 (41~),5~7s,KND,KND,,SS 1
Jack 7,ss2,h,25,17~19 (26~),9~11,KND,KND,,SS 2
Jack 7,db3+4,(SIT),a,db+3+4,,,,,d/b+3+4
Jack 7,d3+4,(SIT),a,d+3+4,,,,,d+3+4
Jack 7,sitf,(Special),a,sit f,,,,,sit f
Jack 7,sitb,(Special),a,sit b,,,,,sit b
Jack 7,uf3+4,m (TJ) (SIT),23,34~39 js8~,13~18s,KND,KND,,u/f+3+4
Jack 7,d3+43+4,"(Special), m (SIT)",35,54~59 (70~) js1~,13~18s,KND,KND,,"d+3+4,3+4"
Jack 7,uf3+43+4,"m, m (SIT)","23,35",54~59,13~18s,KND,KND,,"u/f+3+4,3+4"
Jack 7,groundedfaceupd1+2,m (SIT),18,28~31 ar1~,14~17,KND,KND,,grounded face up d+1+2
Jack 7,sit1+2,m,21,24~25s cs1~ar1~,-44~-43,CS,CS,,sit 1+2
Jack 7,sit1,l (TC),10,19~21 cs1~ar1~,-48~46,-37~-35,-37~-35,,sit 1
Jack 7,sit12,"l (TC), l (TC)","10,10",cs1~ar1~,-47~-45,-36~-34,-36~-34,,"sit 1,2"
